0.719686	1/1000	1	0.0466354	GCF_000013185.1_ASM1318v1_genomic.fna.gz	NC_007984.1 Baumannia cicadellinicola str. Hc (Homalodisca coagulata), complete genome
0.719686	1/1000	1	0.0466354	GCF_000013225.1_ASM1322v1_genomic.fna.gz	NC_007776.1 Synechococcus sp. JA-2-3B'a(2-13), complete genome
0.719686	1/1000	1	0.0466354	GCF_000013365.1_ASM1336v1_genomic.fna.gz	NC_007778.1 Rhodopseudomonas palustris HaA2, complete genome
0.719686	1/1000	1	0.0466354	GCF_000013605.1_ASM1360v1_genomic.fna.gz	[2 seqs] NC_007908.1 Rhodoferax ferrireducens T118, complete genome [...]
0.719686	1/1000	1	0.0466354	GCF_000013625.1_ASM1362v1_genomic.fna.gz	NC_009659.1 Janthinobacterium sp. Marseille, complete genome
0.719686	1/1000	1	0.0466354	GCF_000013685.1_ASM1368v1_genomic.fna.gz	NC_007958.1 Rhodopseudomonas palustris BisB5, complete genome
0.743837	2/1000	1	0.00110365	GCF_000013705.1_ASM1370v1_genomic.fna.gz	NC_007947.1 Methylobacillus flagellatus KT, complete genome
0.719686	1/1000	1	0.0466354	GCF_000014005.1_ASM1400v1_genomic.fna.gz	NC_008009.1 Candidatus Koribacter versatilis Ellin345, complete genome
0.719686	1/1000	1	0.0466354	GCF_000014245.1_ASM1424v1_genomic.fna.gz	[4 seqs] NC_008254.1 Chelativorans sp. BNC1, complete genome [...]
0.719686	1/1000	1	0.0466354	GCF_000014585.1_ASM1458v1_genomic.fna.gz	NC_008319.1 Synechococcus sp. CC9311, complete genome
0.719686	1/1000	1	0.0466354	GCF_000014785.1_ASM1478v1_genomic.fna.gz	NC_008340.1 Alkalilimnicola ehrlichii MLHE-1, complete genome
0.719686	1/1000	1	0.0466354	GCF_000014825.1_ASM1482v1_genomic.fna.gz	NC_008435.1 Rhodopseudomonas palustris BisA53, complete genome
0.719686	1/1000	1	0.0466354	GCF_000015585.1_ASM1558v1_genomic.fna.gz	NC_008789.1 Halorhodospira halophila SL1, complete genome
0.719686	1/1000	1	0.0466354	GCF_000015725.1_ASM1572v1_genomic.fna.gz	[2 seqs] NC_008825.1 Methylibium petroleiphilum PM1, complete genome [...]
0.719686	1/1000	1	0.0466354	GCF_000015825.1_ASM1582v1_genomic.fna.gz	NC_009051.1 Methanoculleus marisnigri JR1, complete genome
0.719686	1/1000	1	0.0466354	GCF_000016085.1_ASM1608v1_genomic.fna.gz	NC_009337.1 Chlorobium phaeovibrioides DSM 265, complete genome
0.743837	2/1000	1	0.00110365	GCF_000016305.1_ASM1630v1_genomic.fna.gz	[6 seqs] NC_009648.1 Klebsiella pneumoniae subsp. pneumoniae MGH 78578, complete genome [...]
0.743837	2/1000	1	0.00110365	GCF_000016405.1_ASM1640v1_genomic.fna.gz	[6 seqs] NC_009428.1 Rhodobacter sphaeroides ATCC 17025, complete genome [...]
0.719686	1/1000	1	0.0466354	GCF_000016565.1_ASM1656v1_genomic.fna.gz	NC_009439.1 Pseudomonas mendocina ymp, complete genome
0.719686	1/1000	1	0.0466354	GCF_000016645.1_ASM1664v1_genomic.fna.gz	NC_009441.1 Flavobacterium johnsoniae UW101, complete genome
0.758338	3/1000	1	1.74646e-05	GCF_000016725.1_ASM1672v1_genomic.fna.gz	[9 seqs] NC_009484.1 Acidiphilium cryptum JF-5, complete genome [...]
0.719686	1/1000	2	0.0466354	GCF_000016885.1_ASM1688v1_genomic.fna.gz	[3 seqs] NC_009524.1 Psychrobacter sp. PRwf-1, complete genome [...]
0.719686	1/1000	110	0.0466354	GCF_000017245.1_ASM1724v1_genomic.fna.gz	NC_009655.1 Actinobacillus succinogenes 130Z, complete genome
0.719686	1/1000	1	0.0466354	GCF_000017305.1_ASM1730v1_genomic.fna.gz	[3 seqs] NC_009664.2 Kineococcus radiotolerans SRS30216, complete genome [...]
0.719686	1/1000	1	0.0466354	GCF_000017585.1_ASM1758v1_genomic.fna.gz	[2 seqs] NC_009714.1 Campylobacter hominis ATCC BAA-381, complete genome [...]
0.719686	1/1000	1	0.0466354	GCF_000017605.1_ASM1760v1_genomic.fna.gz	[3 seqs] NC_010842.1 Leptospira biflexa serovar Patoc strain 'Patoc 1 (Ames)' chromosome I, complete sequence [...]
0.719686	1/1000	1	0.0466354	GCF_000018025.1_ASM1802v1_genomic.fna.gz	NC_009831.1 Shewanella sediminis HAW-EB3, complete genome
0.719686	1/1000	3	0.0466354	GCF_000018145.1_ASM1814v1_genomic.fna.gz	[6 seqs] NC_009952.1 Dinoroseobacter shibae DFL 12, complete genome [...]
0.719686	1/1000	3	0.0466354	GCF_000018345.1_ASM1834v1_genomic.fna.gz	[2 seqs] NC_010612.1 Mycobacterium marinum M, complete genome [...]
0.719686	1/1000	1	0.0466354	GCF_000018425.1_ASM1842v1_genomic.fna.gz	NC_010424.1 Candidatus Desulforudis audaxviator MP104C, complete genome
0.719686	1/1000	1	0.0466354	GCF_000018665.1_ASM1866v1_genomic.fna.gz	NC_010002.1 Delftia acidovorans SPH-1, complete genome
0.719686	1/1000	2	0.0466354	GCF_000018885.1_ASM1888v1_genomic.fna.gz	NC_010168.1 Renibacterium salmoninarum ATCC 33209, complete genome
0.719686	1/1000	1	0.0466354	GCF_000019565.1_ASM1956v1_genomic.fna.gz	[3 seqs] NC_011283.1 Klebsiella pneumoniae 342, complete genome [...]
0.719686	1/1000	1	0.0466354	GCF_000019665.1_ASM1966v1_genomic.fna.gz	NC_010794.1 Methylacidiphilum infernorum V4, complete genome
0.719686	1/1000	260	0.0466354	GCF_000020065.1_ASM2006v1_genomic.fna.gz	NC_011025.1 Mycoplasma arthritidis 158L3-1, complete genome
0.719686	1/1000	1	0.0466354	GCF_000020345.1_ASM2034v1_genomic.fna.gz	[3 seqs] NC_012658.1 Clostridium botulinum Ba4 str. 657, complete genome [...]
0.719686	1/1000	1	0.0466354	GCF_000020525.1_ASM2052v1_genomic.fna.gz	NC_011026.1 Chloroherpeton thalassium ATCC 35110, complete genome
0.777011	5/1000	3	1.96994e-09	GCF_000020865.1_ASM2086v1_genomic.fna.gz	[2 seqs] NC_013508.1 Edwardsiella tarda EIB202, complete genome [...]
0.758338	3/1000	2	1.74646e-05	GCF_000021085.1_ASM2108v1_genomic.fna.gz	NC_011833.1 Buchnera aphidicola str. 5A (Acyrthosiphon pisum), complete genome
0.719686	1/1000	1	0.0466354	GCF_000021805.1_ASM2180v1_genomic.fna.gz	[4 seqs] NC_011726.1 Cyanothece sp. PCC 8801, complete genome [...]
0.719686	1/1000	1	0.0466354	GCF_000022005.1_ASM2200v1_genomic.fna.gz	NC_011916.1 Caulobacter crescentus NA1000, complete genome
0.758338	3/1000	1	1.74646e-05	GCF_000022145.1_ASM2214v1_genomic.fna.gz	NC_011891.1 Anaeromyxobacter dehalogenans 2CP-1, complete genome
0.719686	1/1000	1	0.0466354	GCF_000022305.1_ASM2230v1_genomic.fna.gz	NC_011992.1 Acidovorax ebreus TPSY, complete genome
0.719686	1/1000	1	0.0466354	GCF_000023065.1_ASM2306v1_genomic.fna.gz	NC_012691.1 Tolumonas auensis DSM 9187, complete genome
0.719686	1/1000	66	0.0466354	GCF_000023165.1_ASM2316v1_genomic.fna.gz	NZ_CP001621.1 Mycoplasma mycoides subsp. capri str. GM12 transgenic clone tetM-lacZ, complete genome
0.743837	2/1000	2	0.00110365	GCF_000023245.1_ASM2324v1_genomic.fna.gz	NC_013093.1 Actinosynnema mirum DSM 43827, complete genome
0.719686	1/1000	1	0.0466354	GCF_000023645.1_ASM2364v1_genomic.fna.gz	NC_012918.1 Geobacter sp. M21, complete genome
0.719686	1/1000	1	0.0466354	GCF_000024025.1_ASM2402v1_genomic.fna.gz	NC_013131.1 Catenulispora acidiphila DSM 44928, complete genome
0.719686	1/1000	1	0.0466354	GCF_000024225.1_ASM2422v1_genomic.fna.gz	NC_013203.1 Atopobium parvulum DSM 20469, complete genome
0.719686	1/1000	1	0.0466354	GCF_000024245.1_ASM2424v1_genomic.fna.gz	[4 seqs] NC_013355.1 Zymomonas mobilis subsp. mobilis NCIMB 11163, complete genome [...]
0.719686	1/1000	1	0.0466354	GCF_000024345.1_ASM2434v1_genomic.fna.gz	NC_013729.1 Kribbella flavida DSM 17836, complete genome
0.719686	1/1000	1	0.0466354	GCF_000024465.1_ASM2446v1_genomic.fna.gz	NC_014010.1 Candidatus Puniceispirillum marinum IMCC1322, complete genome
0.719686	1/1000	1	0.0466354	GCF_000024605.1_ASM2460v1_genomic.fna.gz	[2 seqs] NC_013385.1 Ammonifex degensii KC4, complete genome [...]
0.743837	2/1000	2	0.00110365	GCF_000024765.1_ASM2476v1_genomic.fna.gz	NC_013422.1 Halothiobacillus neapolitanus c2, complete genome
0.719686	1/1000	2	0.0466354	GCF_000024865.1_ASM2486v1_genomic.fna.gz	[2 seqs] NC_013595.1 Streptosporangium roseum DSM 43021, complete genome [...]
0.719686	1/1000	1	0.0466354	GCF_000025185.1_ASM2518v1_genomic.fna.gz	NC_013720.1 Pirellula staleyi DSM 6068, complete genome
0.719686	1/1000	1	0.0466354	GCF_000025225.2_ASM2522v1_genomic.fna.gz	NC_013895.2 Clostridiales genomosp. BVAB3 str. UPII9-5, complete genome
0.719686	1/1000	1	0.0466354	GCF_000025465.1_ASM2546v1_genomic.fna.gz	NC_013850.1 Klebsiella variicola At-22, complete genome
0.719686	1/1000	2	0.0466354	GCF_000025685.1_ASM2568v1_genomic.fna.gz	[5 seqs] NC_013968.1 Haloferax volcanii DS2 plasmid pHV1, complete sequence [...]
0.719686	1/1000	2	0.0466354	GCF_000025725.1_ASM2572v1_genomic.fna.gz	NC_013943.1 Denitrovibrio acetiphilus DSM 12809, complete genome
0.719686	1/1000	1	0.0466354	GCF_000025885.1_ASM2588v1_genomic.fna.gz	NC_014011.1 Aminobacterium colombiense DSM 12261, complete genome
0.719686	1/1000	1	0.0466354	GCF_000025965.1_ASM2596v1_genomic.fna.gz	[3 seqs] NC_006513.1 Azoarcus aromaticum EbN1 complete genome [...]
0.719686	1/1000	2	0.0466354	GCF_000026005.1_ASM2600v1_genomic.fna.gz	NC_005295.2 Ehrlichia ruminantium strain Welgevonden, complete genome
0.758338	3/1000	1	1.74646e-05	GCF_000027085.1_ASM2708v1_genomic.fna.gz	[4 seqs] NC_013716.1 Citrobacter rodentium ICC168, complete genome [...]
0.719686	1/1000	1	0.0466354	GCF_000027205.1_ASM2720v1_genomic.fna.gz	[3 seqs] NC_013971.1 Erwinia amylovora ATCC 49946 chromosomal sequence [...]
0.719686	1/1000	1	0.0466354	GCF_000027305.1_ASM2730v1_genomic.fna.gz	NC_000907.1 Haemophilus influenzae Rd KW20 chromosome, complete genome
0.719686	1/1000	1	0.0466354	GCF_000027325.1_ASM2732v1_genomic.fna.gz	NC_000908.2 Mycoplasma genitalium G37, complete genome
0.719686	1/1000	92	0.0466354	GCF_000043285.1_ASM4328v1_genomic.fna.gz	NC_005061.1 Blochmannia floridanus complete genome
0.719686	1/1000	3	0.0466354	GCF_000058485.1_ASM5848v1_genomic.fna.gz	NC_008278.1 Frankia alni str. ACN14A chromosome, complete sequence
0.743837	2/1000	2	0.00110365	GCF_000060345.1_ASM6034v1_genomic.fna.gz	NC_008571.1 Gramella forsetii KT0803 complete circular genome
0.719686	1/1000	1	0.0466354	GCF_000067045.1_ASM6704v1_genomic.fna.gz	[3 seqs] NC_010125.1 Gluconacetobacter diazotrophicus PAl 5 complete genome [...]
0.719686	1/1000	1	0.0466354	GCF_000090745.1_AnoCar2.0_genomic.fna.gz	[6457 seqs] NC_014776.1 Anolis carolinensis chromosome 1, AnoCar2.0, whole genome shotgun sequence [...]
0.743837	2/1000	996	0.00110365	GCF_000090965.1_ASM9096v1_genomic.fna.gz	[2 seqs] NC_008513.1 Buchnera aphidicola BCc, complete genome [...]
0.719686	1/1000	1	0.0466354	GCF_000091125.1_ASM9112v1_genomic.fna.gz	[5 seqs] NC_014006.1 Sphingobium japonicum UT26S DNA, chromosome 1, complete genome [...]
0.743837	2/1000	1	0.00110365	GCF_000091325.1_ASM9132v1_genomic.fna.gz	NC_014012.1 Shewanella violacea DSS12 DNA, complete genome
0.743837	2/1000	1	0.00110365	GCF_000092425.1_ASM9242v1_genomic.fna.gz	NC_014221.1 Truepera radiovictrix DSM 17093, complete genome
0.719686	1/1000	1	0.0466354	GCF_000092865.1_ASM9286v1_genomic.fna.gz	NC_014151.1 Cellulomonas flavigena DSM 20109, complete genome
0.743837	2/1000	1	0.00110365	GCF_000092905.1_ASM9290v1_genomic.fna.gz	NC_014098.1 Kyrpidia tusciae DSM 2912, complete genome
0.743837	2/1000	2	0.00110365	GCF_000092925.1_ASM9292v1_genomic.fna.gz	NC_014217.1 Starkeya novella DSM 506, complete genome
0.719686	1/1000	2	0.0466354	GCF_000142965.1_ASM14296v1_genomic.fna.gz	[57 seqs] NZ_GL349564.1 Prevotella oris C735 supercont1.1, whole genome shotgun sequence [...]
0.719686	1/1000	3	0.0466354	GCF_000143105.1_Sanger-454-IlluminaPA_2.0_genomic.fna.gz	[289 seqs] NW_014040846.1 Grosmannia clavigera kw1407 unplaced genomic scaffold GCSC_1, whole genome shotgun sequence [...]
0.743837	2/1000	23	0.00110365	GCF_000143625.1_ASM14362v1_genomic.fna.gz	[173 seqs] NZ_GL379589.1 Candidatus Regiella insecticola LSR1 Scaffold1, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.0466354	GCF_000143825.1_ASM14382v1_genomic.fna.gz	NZ_CM000961.1 Corynebacterium genitalium ATCC 33030 chromosome, whole genome shotgun sequence
0.719686	1/1000	1	0.0466354	GCF_000146065.2_ASM14606v1_genomic.fna.gz	NC_020449.1 Candidatus Cloacamonas acidaminovorans str. Evry provisional genome sequence from WWE1 candidate division
0.719686	1/1000	1	0.0466354	GCF_000146895.1_ASM14689v1_genomic.fna.gz	[24 seqs] NZ_GL405260.1 Mobiluncus mulieris ATCC 35239 genomic scaffold SCAFFOLD1, whole genome shotgun sequence [...]
0.743837	2/1000	2	0.00110365	GCF_000147415.1_v_1.0_genomic.fna.gz	[414 seqs] NW_005435087.1 Chlorella variabilis unplaced genomic scaffold CHLNCscaffold_1, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.0466354	GCF_000148545.1_ASM14854v1_genomic.fna.gz	[108 seqs] NZ_AEDV01000108.1 Streptococcus mitis SK597 contigB5, whole genome shotgun sequence [...]
0.719686	1/1000	4	0.0466354	GCF_000149065.1_ASM14906v1_genomic.fna.gz	[27 seqs] NZ_AEHN01000027.1 Lactobacillus iners LactinV 11V1-d contig00006, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.0466354	GCF_000149425.1_ASM14942v1_genomic.fna.gz	[9 seqs] NW_001809793.1 Meyerozyma guilliermondii ATCC 6260 scaffold_8 genomic scaffold, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.0466354	GCF_000149555.1_ASM14955v1_genomic.fna.gz	[22 seqs] NC_031675.1 Fusarium verticillioides 7600 chromosome 1, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.0466354	GCF_000150955.2_ASM15095v2_genomic.fna.gz	[88 seqs] NC_011669.1 Phaeodactylum tricornutum CCAP 1055/1 chromosome 1, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.0466354	GCF_000151225.1_ASM15122v1_genomic.fna.gz	[10 seqs] NZ_GG704768.1 Methanobrevibacter smithii DSM 2374 genomic scaffold Scfld9, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.0466354	GCF_000151335.1_JCVI-cpa1-1.0_genomic.fna.gz	[55 seqs] NW_003315973.1 Coccidioides posadasii C735 delta SOWgp gcontig_1105601051793, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.0466354	GCF_000151355.1_v2.0_genomic.fna.gz	[209 seqs] NW_003315682.1 Nectria haematococca mpVI 77-13-4 chromosome 1 genomic scaffold NECHAsca_208_chr1_2_0, whole genome shotgun sequence [...]
0.719686	1/1000	2	0.0466354	GCF_000152625.1_ASM15262v1_genomic.fna.gz	[4 seqs] NZ_CH724157.1 Roseovarius nubinhibens ISM scf_1099451318307 genomic scaffold, whole genome shotgun sequence [...]
0.758338	3/1000	1	1.74646e-05	GCF_000152745.1_ASM15274v1_genomic.fna.gz	[3 seqs] NZ_CH672428.1 Oceanicaulis alexandrii HTCC2633 scf_1099451005985 genomic scaffold, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.0466354	GCF_000152785.1_ASM15278v1_genomic.fna.gz	[3 seqs] NZ_CH672414.1 Loktanella vestfoldensis SKA53 scf_1099451320118 genomic scaffold, whole genome shotgun sequence [...]
0.758338	3/1000	1	1.74646e-05	GCF_000152905.1_ASM15290v1_genomic.fna.gz	[44 seqs] NZ_CH672426.1 Nitrobacter sp. Nb-311A scf_1099473104517 genomic scaffold, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.0466354	GCF_000153125.2_ASM15312v2_genomic.fna.gz	NZ_CM002299.1 Congregibacter litoralis KT71 chromosome, whole genome shotgun sequence
0.743837	2/1000	3	0.00110365	GCF_000153325.1_ASM15332v1_genomic.fna.gz	[18 seqs] NZ_CH724147.1 Photobacterium sp. SKA34 scf_1099521381185, whole genome shotgun sequence [...]
0.719686	1/1000	40	0.0466354	GCF_000153445.1_ASM15344v1_genomic.fna.gz	[6 seqs] NZ_CH672400.1 marine gamma proteobacterium HTCC2207 scf_1099215844476 genomic scaffold, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.0466354	GCF_000153465.1_ASM15346v1_genomic.fna.gz	[22 seqs] NZ_CH672387.1 Aurantimonas manganoxydans SI85-9A1 scf_1099451004081 genomic scaffold, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.0466354	GCF_000153545.1_ASM15354v1_genomic.fna.gz	[5 seqs] NZ_CH959309.1 Sphingomonas sp. SKA58 scf_1100007010443 genomic scaffold, whole genome shotgun sequence [...]
0.719686	1/1000	104	0.0466354	GCF_000153645.1_ASM15364v1_genomic.fna.gz	[103 seqs] NZ_DS264710.1 Mannheimia haemolytica PHL213 SCAFFOLD103, whole genome shotgun sequence [...]
0.719686	1/1000	2	0.0466354	GCF_000153765.1_ASM15376v1_genomic.fna.gz	[4 seqs] NZ_DS022297.1 Mariprofundus ferrooxydans PV-1 scf_1099921033920 genomic scaffold, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.0466354	GCF_000153885.1_ASM15388v1_genomic.fna.gz	[27 seqs] NZ_DS264288.1 Eubacterium ventriosum ATCC 27560 Scfld0226 genomic scaffold, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.0466354	GCF_000154085.1_ASM15408v1_genomic.fna.gz	[40 seqs] NZ_DS264459.1 Bifidobacterium adolescentis L2-32 Scfld0239 genomic scaffold, whole genome shotgun sequence [...]
0.719686	1/1000	2	0.0466354	GCF_000154385.1_ASM15438v1_genomic.fna.gz	[25 seqs] NZ_DS483503.1 Faecalibacterium prausnitzii M21/2 Scfld_02_24 genomic scaffold, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.0466354	GCF_000154405.1_ASM15440v1_genomic.fna.gz	[16 seqs] NZ_DS483519.1 Parvimonas micra ATCC 33270 Scfld_02_15 genomic scaffold, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.0466354	GCF_000154725.1_ASM15472v1_genomic.fna.gz	NZ_DS544873.1 Kordia algicida OT-1 1103813601120 genomic scaffold, whole genome shotgun sequence
0.743837	2/1000	1	0.00110365	GCF_000155105.1_ASM15510v1_genomic.fna.gz	[43 seqs] NZ_CH991901.1 Escherichia albertii TW07627 scf_1111898267896, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.0466354	GCF_000155205.1_ASM15520v1_genomic.fna.gz	[47 seqs] NZ_DS990209.1 Ruminococcus lactaris ATCC 29176 Scfld_02_46 genomic scaffold, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.0466354	GCF_000155495.1_ASM15549v1_genomic.fna.gz	[44 seqs] NZ_DS990484.1 Helicobacter pullorum MIT 98-5489 supercont2.44 genomic scaffold, whole genome shotgun sequence [...]
0.743837	2/1000	2	0.00110365	GCF_000155555.1_ASM15555v1_genomic.fna.gz	[57 seqs] NZ_DS989897.1 Coleofasciculus chthonoplastes PCC 7420 scf_1103659003834, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.0466354	GCF_000155635.1_ASM15563v1_genomic.fna.gz	[2 seqs] NZ_DS990557.1 Cyanobium sp. PCC 7001 scf_1106012173547, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.0466354	GCF_000155675.2_ASM15567v2_genomic.fna.gz	[2 seqs] NC_020911.1 Octadecabacter antarcticus 307, complete genome [...]
0.719686	1/1000	1	0.0466354	GCF_000155955.1_ASM15595v1_genomic.fna.gz	[6 seqs] NZ_GG697146.2 Mitsuokella multacida DSM 20544 Scfld8, whole genome shotgun sequence [...]
0.758338	3/1000	1	1.74646e-05	GCF_000155975.1_ASM15597v1_genomic.fna.gz	[10 seqs] NZ_GG730308.1 Citrobacter youngae ATCC 29220 Scfld9, whole genome shotgun sequence [...]
0.719686	1/1000	1	0.0466354	GCF_000155995.1_ASM15599v1_genomic.fna.gz	[10 seqs] NZ_GG704872.1 Enterobacter cancerogenus ATCC 35316 Scfld9, whole genome shotgun sequence [...]
